"TAG","TIME","X","Y","n_X","n_Y","geometry","surface_type_combined"
238,"2021-04-28 02:18:18.690",240644.9835240891,713786.8774688046,35.42995014480238,32.518032673363855,"POINT (35.42995014480238 32.518032673363855)","urban"
229,"2021-04-28 02:18:19.038",236903.0855959936,715787.017391119,35.39016276139232,32.53613362380951,"POINT (35.39016276139232 32.53613362380951)","rural"
310,"2021-04-28 02:18:24.702",237726.25466123509,714783.7279560921,35.3989058983162,32.527073429712864,"POINT (35.3989058983162 32.527073429712864)","rural"
161,"2021-04-28 02:18:33.030",240441.6789546119,718209.1668139677,35.427885145806385,32.55791345921965,"POINT (35.427885145806385 32.55791345921965)","water"
241,"2021-04-28 02:18:35.439",242581.8672774883,713135.5175633938,35.45054806410435,32.51212053275143,"POINT (35.45054806410435 32.51212053275143)","rural"
225,"2021-04-28 02:18:37.454",239178.60940689905,717699.5471963065,35.41442584134383,32.55334128391499,"POINT (35.41442584134383 32.55334128391499)","rural"
323,"2021-04-28 02:18:38.060",238660.7357032109,714895.7984249287,35.40885473258045,32.528068226674144,"POINT (35.40885473258045 32.528068226674144)","rural"
423,"2021-04-28 02:18:38.694",240319.52654787013,717356.9018145982,35.426565588715484,32.55023068999815,"POINT (35.426565588715484 32.55023068999815)","rural"
425,"2021-04-28 02:18:39.641",237421.9152324654,715134.6087191378,35.395673234924004,32.53024239083633,"POINT (35.395673234924004 32.53024239083633)","rural"
425,"2021-04-28 02:18:43.641",237428.19550537004,715125.4811529219,35.39573990958852,32.53015998326744,"POINT (35.39573990958852 32.53015998326744)","rural"
429,"2021-04-28 02:18:45.647",241547.0568193169,714692.6841884755,35.43957203680056,32.52618300085177,"POINT (35.43957203680056 32.52618300085177)","unknown"
323,"2021-04-28 02:18:46.059",238679.75495640948,714890.3555216613,35.409057062986044,32.528018817241346,"POINT (35.409057062986044 32.528018817241346)","rural"
229,"2021-04-28 02:18:51.036",236812.80629100127,715749.0876026188,35.389201037553356,32.535793016008604,"POINT (35.389201037553356 32.535793016008604)","rural"
428,"2021-04-28 02:18:58.483",241213.1582610948,717456.7687456167,35.43608207460844,32.551114042682315,"POINT (35.43608207460844 32.551114042682315)","urban"
241,"2021-04-28 02:18:59.437",242594.9747466561,713140.3288438905,35.45068767377713,32.5121636444277,"POINT (35.45068767377713 32.5121636444277)","rural"
428,"2021-04-28 02:19:02.483",241239.1058336569,717450.3499050899,35.43635818277839,32.551055653146356,"POINT (35.43635818277839 32.551055653146356)","urban"
406,"2021-04-28 02:19:03.038",242077.49149875384,720988.1001265554,35.44536951473306,32.582939489515944,"POINT (35.44536951473306 32.582939489515944)","urban"
406,"2021-04-28 02:19:03.038",242077.49149875384,720988.1001265554,35.44536951473306,32.582939489515944,"POINT (35.44536951473306 32.582939489515944)","urban"
21,"2021-04-28 02:19:04.636",246141.60320992945,713420.0835020981,35.48843922983476,32.51460671407408,"POINT (35.48843922983476 32.51460671407408)","unknown"
325,"2021-04-28 02:19:10.344",238183.03737205945,715249.3203810501,35.40377713277012,32.53126419688315,"POINT (35.40377713277012 32.53126419688315)","rural"
407,"2021-04-28 02:19:11.284",241253.66953783616,715154.9771371913,35.436459998358764,32.53035741942552,"POINT (35.436459998358764 32.53035741942552)","rural"
407,"2021-04-28 02:19:11.284",241253.66953783616,715154.9771371913,35.436459998358764,32.53035741942552,"POINT (35.436459998358764 32.53035741942552)","unknown"
161,"2021-04-28 02:19:13.027",240426.73321610095,718199.6030107377,35.42772579674374,32.55782750299485,"POINT (35.42772579674374 32.55782750299485)","water"
430,"2021-04-28 02:19:13.428",243023.68771845376,714431.8220325237,35.45528244510293,32.5238003719115,"POINT (35.45528244510293 32.5238003719115)","unknown"
238,"2021-04-28 02:19:14.687",240657.76592382652,713766.5120240279,35.43008572691638,32.51784878834625,"POINT (35.43008572691638 32.51784878834625)","urban"
429,"2021-04-28 02:19:17.645",241527.8497944288,714642.7572566299,35.439366429416005,32.52573317837463,"POINT (35.439366429416005 32.52573317837463)","rural"
144,"2021-04-28 02:19:20.136",238176.38623339616,715274.6433334542,35.40370683947553,32.5314926532879,"POINT (35.40370683947553 32.5314926532879)","rural"
430,"2021-04-28 02:19:21.427",243021.5059442844,714435.1799351443,35.45525930751626,32.52383069730812,"POINT (35.45525930751626 32.52383069730812)","unknown"
241,"2021-04-28 02:19:23.436",242598.8925424537,713137.8627287311,35.450729306840735,32.51214132514921,"POINT (35.450729306840735 32.51214132514921)","rural"
423,"2021-04-28 02:19:26.692",240333.1685465508,717353.3957448262,35.42671075226221,32.550198818204805,"POINT (35.42671075226221 32.550198818204805)","rural"
428,"2021-04-28 02:19:26.481",241245.3186224195,717455.515342075,35.436424448500304,32.55110210905434,"POINT (35.436424448500304 32.55110210905434)","urban"
19,"2021-04-28 02:19:26.210",243386.6691790843,717615.2985209767,35.45922689188091,32.55249877029001,"POINT (35.45922689188091 32.55249877029001)","rural"
161,"2021-04-28 02:19:29.026",240434.4564897825,718205.2534962613,35.4278081568349,32.55787830861553,"POINT (35.4278081568349 32.55787830861553)","water"
376,"2021-04-28 02:19:31.501",237392.81569759687,720015.0111990309,35.3954566956229,32.57425070107433,"POINT (35.3954566956229 32.57425070107433)","unknown"
220,"2021-04-28 02:19:31.699",242577.9765072429,718280.4551682243,35.45063320819852,32.5585137888896,"POINT (35.45063320819852 32.5585137888896)","rural"
425,"2021-04-28 02:19:31.638",237194.73093582623,715176.0988386133,35.39325579873498,32.530620173468996,"POINT (35.39325579873498 32.530620173468996)","rural"
323,"2021-04-28 02:19:34.056",238670.39176638317,714885.7283048114,35.40895730632939,32.5279772544353,"POINT (35.40895730632939 32.5279772544353)","rural"
19,"2021-04-28 02:19:34.210",243364.1084371913,717621.5594587235,35.45898684964286,32.552555713129905,"POINT (35.45898684964286 32.552555713129905)","rural"
25,"2021-04-28 02:19:36.065",239674.640221237,713897.1972036356,35.419625301025015,32.519045550574226,"POINT (35.419625301025015 32.519045550574226)","rural"
430,"2021-04-28 02:19:37.426",243021.03687235244,714432.3156222628,35.455254243184015,32.523804879008786,"POINT (35.455254243184015 32.523804879008786)","unknown"
239,"2021-04-28 02:19:38.203",242371.31704573263,714768.2123268816,35.4483471305234,32.52684734885156,"POINT (35.4483471305234 32.52684734885156)","unknown"
423,"2021-04-28 02:19:38.692",240319.9843298211,717355.4504734396,35.42657043031919,32.550217594292675,"POINT (35.42657043031919 32.550217594292675)","rural"
229,"2021-04-28 02:19:39.033",236800.2381424011,715889.1611411984,35.389069834793865,32.53705629515421,"POINT (35.389069834793865 32.53705629515421)","rural"
228,"2021-04-28 02:19:43.271",242531.25677056087,716724.9024562372,35.450097539827816,32.5444879942824,"POINT (35.450097539827816 32.5444879942824)","rural"
163,"2021-04-28 02:19:45.644",240708.8870006758,713881.7773943888,35.43063240316025,32.518887191759994,"POINT (35.43063240316025 32.518887191759994)","urban"
231,"2021-04-28 02:19:49.748",242796.03828600355,712256.3727756217,35.452805500415494,32.50418855384363,"POINT (35.452805500415494 32.50418855384363)","urban"
423,"2021-04-28 02:19:50.691",240331.72306305956,717355.2770946587,35.426695404534335,32.550215809999465,"POINT (35.426695404534335 32.550215809999465)","rural"
376,"2021-04-28 02:19:55.499",237297.9340001482,719992.7779114103,35.394445830157494,32.57405175041634,"POINT (35.394445830157494 32.57405175041634)","unknown"
220,"2021-04-28 02:19:55.698",242588.46567864643,718307.4564728863,35.45074555793331,32.558757046629246,"POINT (35.45074555793331 32.558757046629246)","rural"
201,"2021-04-28 02:19:56.593",245326.8552733668,709913.4316773317,35.47967202881645,32.483005534565535,"POINT (35.47967202881645 32.483005534565535)","urban"
201,"2021-04-28 02:19:56.593",245326.8552733668,709913.4316773317,35.47967202881645,32.483005534565535,"POINT (35.47967202881645 32.483005534565535)","urban"
407,"2021-04-28 02:19:59.281",241229.5914050303,715049.0071270025,35.436201249830376,32.52940233241416,"POINT (35.436201249830376 32.52940233241416)","water"
21,"2021-04-28 02:20:00.633",246128.2445416451,713398.0555535367,35.48829643732183,32.51440840346119,"POINT (35.48829643732183 32.51440840346119)","unknown"
167,"2021-04-28 02:20:02.994",243346.13800867205,713304.1269870822,35.4586858089624,32.513624754229404,"POINT (35.4586858089624 32.513624754229404)","rural"
167,"2021-04-28 02:20:02.994",243346.13800867205,713304.1269870822,35.4586858089624,32.513624754229404,"POINT (35.4586858089624 32.513624754229404)","rural"
428,"2021-04-28 02:20:06.480",241216.23493501573,717424.7844971498,35.43611409018864,32.550825572853675,"POINT (35.43611409018864 32.550825572853675)","urban"
430,"2021-04-28 02:20:13.424",243018.260102496,714432.6246017988,35.455224696367715,32.52380772409398,"POINT (35.455224696367715 32.52380772409398)","unknown"
428,"2021-04-28 02:20:14.479",241216.8988466957,717425.3525275533,35.436121171819984,32.55083068189043,"POINT (35.436121171819984 32.55083068189043)","urban"
425,"2021-04-28 02:20:15.635",236995.36374515772,715304.8085732029,35.39113606549654,32.531783954851534,"POINT (35.39113606549654 32.531783954851534)","rural"
161,"2021-04-28 02:20:17.022",240427.938842116,718177.1961941327,35.42773813323908,32.55762543277349,"POINT (35.42773813323908 32.55762543277349)","water"
430,"2021-04-28 02:20:17.424",243020.93512698504,714432.1179089078,35.45525315530346,32.52380309833554,"POINT (35.45525315530346 32.52380309833554)","unknown"
423,"2021-04-28 02:20:18.690",240324.69811307944,717354.1713344372,35.42662058785511,32.55020597130028,"POINT (35.42662058785511 32.55020597130028)","rural"
220,"2021-04-28 02:20:19.697",242589.966314658,718311.2198222767,35.450761628873,32.558790950243825,"POINT (35.450761628873 32.558790950243825)","rural"
225,"2021-04-28 02:20:21.447",239179.39489735785,717700.1731836325,35.414434217620716,32.55334691462496,"POINT (35.414434217620716 32.55334691462496)","rural"
423,"2021-04-28 02:20:22.690",240323.24970195585,717354.8278871803,35.42660518173049,32.550211918848035,"POINT (35.42660518173049 32.550211918848035)","rural"
228,"2021-04-28 02:20:23.269",242513.8686976507,716707.7653348991,35.44991200679701,32.54433382639409,"POINT (35.44991200679701 32.54433382639409)","rural"
226,"2021-04-28 02:20:24.433",242669.59425229055,714904.7817160883,35.451525324035806,32.528072632803,"POINT (35.451525324035806 32.528072632803)","unknown"
241,"2021-04-28 02:20:27.432",242580.3743725613,713149.6481374196,35.450532523626194,32.51224798318569,"POINT (35.450532523626194 32.51224798318569)","rural"
220,"2021-04-28 02:20:27.696",242588.6674585456,718308.2776763592,35.45074772664296,32.55876444738639,"POINT (35.45074772664296 32.55876444738639)","rural"
225,"2021-04-28 02:20:29.447",239178.384496604,717699.9743446064,35.41442345569,32.553345139615615,"POINT (35.41442345569 32.553345139615615)","rural"
429,"2021-04-28 02:20:29.641",241717.95686842385,714537.1254449115,35.44138737956018,32.52477687191992,"POINT (35.44138737956018 32.52477687191992)","rural"
423,"2021-04-28 02:20:30.689",240319.10475108933,717354.7533397318,35.426561050277066,32.550211324616285,"POINT (35.426561050277066 32.550211324616285)","rural"
428,"2021-04-28 02:20:30.478",241219.02293881556,717428.8642915757,35.43614386776857,32.550862306610696,"POINT (35.43614386776857 32.550862306610696)","urban"
430,"2021-04-28 02:20:33.423",243021.28416770283,714434.3723947721,35.45525692680364,32.52382342021357,"POINT (35.45525692680364 32.52382342021357)","unknown"
239,"2021-04-28 02:20:34.199",242372.1744405032,714772.3024994005,35.448356356188036,32.526884213304996,"POINT (35.448356356188036 32.526884213304996)","unknown"
201,"2021-04-28 02:20:36.591",245328.90443682935,709912.7676202641,35.4796938109742,32.482999498884325,"POINT (35.4796938109742 32.482999498884325)","urban"
201,"2021-04-28 02:20:36.591",245328.90443682935,709912.7676202641,35.4796938109742,32.482999498884325,"POINT (35.4796938109742 32.482999498884325)","urban"
428,"2021-04-28 02:20:38.478",241222.75711774823,717427.9689793522,35.436183603738456,32.550854160087184,"POINT (35.436183603738456 32.550854160087184)","urban"
19,"2021-04-28 02:20:38.207",243359.66148331127,717619.0797462388,35.4589394403,32.552533448885804,"POINT (35.4589394403 32.552533448885804)","rural"
425,"2021-04-28 02:20:39.633",236798.7702330539,715474.132494275,35.389046551512706,32.53331388692223,"POINT (35.389046551512706 32.53331388692223)","rural"
407,"2021-04-28 02:20:39.279",241233.7744139917,715051.9466783064,35.436245842600634,32.52942875706307,"POINT (35.436245842600634 32.52942875706307)","water"
241,"2021-04-28 02:20:43.431",242593.2513140414,713165.1535550475,35.4506699430979,32.512387531711774,"POINT (35.4506699430979 32.512387531711774)","rural"
430,"2021-04-28 02:20:45.422",243021.67334427236,714434.7645443827,35.45526107883144,32.52382694806805,"POINT (35.45526107883144 32.52382694806805)","unknown"
423,"2021-04-28 02:20:46.689",240316.7682192004,717352.9463543408,35.426536133934505,32.55019507454393,"POINT (35.426536133934505 32.55019507454393)","rural"
228,"2021-04-28 02:20:47.267",242546.41120124047,716737.9272516319,35.45025919315825,32.54460512657951,"POINT (35.45025919315825 32.54460512657951)","rural"
310,"2021-04-28 02:20:48.692",237727.8567381984,714777.2733085105,35.39892282529323,32.52701519990981,"POINT (35.39892282529323 32.52701519990981)","rural"
409,"2021-04-28 02:20:34.791",237692.59407187864,716634.5905855875,35.39858352561888,32.543763727420334,"POINT (35.39858352561888 32.543763727420334)","unknown"
409,"2021-04-28 02:20:26.791",237697.22070831407,716648.7944667436,35.39863305606653,32.54389173153375,"POINT (35.39863305606653 32.54389173153375)","unknown"
409,"2021-04-28 02:09:38.832",237648.27783553797,716564.2679689401,35.398110377966255,32.5431303372363,"POINT (35.398110377966255 32.5431303372363)","rural"
409,"2021-04-28 02:08:58.834",237605.21089188143,716606.7775391997,35.39765271599099,32.54351436284761,"POINT (35.39765271599099 32.54351436284761)","rural"
409,"2021-04-28 02:07:30.840",237574.7049206921,716635.3985104808,35.39732850533321,32.5437729444826,"POINT (35.39732850533321 32.5437729444826)","rural"
409,"2021-04-28 02:07:14.841",237655.33339189395,716562.8816469756,35.39818546331867,32.543117720671475,"POINT (35.39818546331867 32.543117720671475)","rural"
409,"2021-04-28 02:07:06.841",237591.4068801026,716620.9892974524,35.397506034595956,32.543642739831434,"POINT (35.397506034595956 32.543642739831434)","rural"
409,"2021-04-28 02:06:34.843",237544.85408673328,716661.8612289422,35.397011225811106,32.544012053052846,"POINT (35.397011225811106 32.544012053052846)","rural"
409,"2021-04-28 02:06:26.844",237593.4383395851,716619.2400190934,35.39752762751087,32.54362693290779,"POINT (35.39752762751087 32.54362693290779)","rural"
409,"2021-04-28 02:05:46.846",237623.0380443172,716597.2387875349,35.39784231708376,32.54342805756425,"POINT (35.39784231708376 32.54342805756425)","rural"
409,"2021-04-28 02:05:38.847",237593.25349690244,716616.3625166609,35.39752560415323,32.543600988720826,"POINT (35.39752560415323 32.543600988720826)","rural"
409,"2021-04-28 02:05:14.848",237582.1427992545,716623.479806117,35.3974074583124,32.5436653488278,"POINT (35.3974074583124 32.5436653488278)","rural"
409,"2021-04-28 02:02:02.860",237617.28690079093,716610.9293966272,35.397781355842575,32.543551603619036,"POINT (35.397781355842575 32.543551603619036)","rural"
425,"2021-04-28 02:20:51.633",236768.97491529497,715514.5558750236,35.38873013463439,32.533678861365246,"POINT (35.38873013463439 32.533678861365246)","rural"
430,"2021-04-28 02:20:53.422",243019.3899443194,714433.4846014971,35.45523674338719,32.523815454955745,"POINT (35.45523674338719 32.523815454955745)","unknown"
19,"2021-04-28 02:20:54.207",243304.03803983505,717614.4641561098,35.45834710648649,32.55249302665128,"POINT (35.45834710648649 32.55249302665128)","rural"
423,"2021-04-28 02:20:58.688",240325.04330286343,717353.8622137113,35.426624256098314,32.55020317738873,"POINT (35.426624256098314 32.55020317738873)","rural"
167,"2021-04-28 02:20:58.991",243356.46290715988,713283.1443580533,35.45879515671602,32.513435325994664,"POINT (35.45879515671602 32.513435325994664)","rural"
167,"2021-04-28 02:20:58.991",243356.46290715988,713283.1443580533,35.45879515671602,32.513435325994664,"POINT (35.45879515671602 32.513435325994664)","rural"
310,"2021-04-28 02:21:04.691",237724.0483788891,714784.4975254326,35.398882429754636,32.527080405455195,"POINT (35.398882429754636 32.527080405455195)","rural"
21,"2021-04-28 02:21:04.630",246130.96281881115,713412.9299997292,35.4883257878673,32.51454246477312,"POINT (35.4883257878673 32.51454246477312)","unknown"
429,"2021-04-28 02:21:05.639",241808.4893307404,714462.7175917339,35.44234920500069,32.52410409718081,"POINT (35.44234920500069 32.52410409718081)","rural"
239,"2021-04-28 02:21:06.198",242370.75266234585,714771.3302321095,35.4483411992741,32.52687547546738,"POINT (35.4483411992741 32.52687547546738)","unknown"
430,"2021-04-28 02:21:09.421",243020.5232088609,714436.2371372402,35.45524887425309,32.52384025123452,"POINT (35.45524887425309 32.52384025123452)","unknown"
378,"2021-04-28 02:21:11.851",240795.17913421537,713524.7395811089,35.43154270746868,32.51566602482096,"POINT (35.43154270746868 32.51566602482096)","urban"
425,"2021-04-28 02:21:11.631",236612.48598155545,715624.2946387226,35.38706635746724,32.534670837604644,"POINT (35.38706635746724 32.534670837604644)","rural"
407,"2021-04-28 02:21:11.277",241230.5303504496,715056.3762333875,35.43621141477888,32.52946876318171,"POINT (35.43621141477888 32.52946876318171)","water"
226,"2021-04-28 02:21:12.431",242666.7976904028,714906.8565916166,35.45149560862058,32.52809140096976,"POINT (35.45149560862058 32.52809140096976)","unknown"
423,"2021-04-28 02:21:14.687",240319.8557378272,717355.5111667181,35.42656906259459,32.55021814399772,"POINT (35.42656906259459 32.55021814399772)","rural"
229,"2021-04-28 02:21:15.027",236701.9380414095,715878.0776983981,35.38802321582089,32.536957884832155,"POINT (35.38802321582089 32.536957884832155)","rural"
195,"2021-04-28 02:00:12.336",243194.41288125812,713493.261327652,35.45707587578347,32.51533348348507,"POINT (35.45707587578347 32.51533348348507)","rural"
325,"2021-04-28 02:21:18.336",238177.12809607352,715254.5469562958,35.403714336029566,32.53131142608026,"POINT (35.403714336029566 32.53131142608026)","rural"
378,"2021-04-28 02:21:19.851",240788.3905195407,713530.7308537866,35.43147059505084,32.515720180276936,"POINT (35.43147059505084 32.515720180276936)","urban"
161,"2021-04-28 02:21:21.018",240427.87694754047,718183.7411256344,35.42773762039494,32.55768445109715,"POINT (35.42773762039494 32.55768445109715)","water"
430,"2021-04-28 02:21:21.420",243021.571882394,714431.0905711902,35.455259906871525,32.523793821047654,"POINT (35.455259906871525 32.523793821047654)","unknown"
407,"2021-04-28 02:21:27.277",241244.27004379468,715067.195361368,35.43635791331535,32.52956605250078,"POINT (35.43635791331535 32.52956605250078)","unknown"
430,"2021-04-28 02:21:29.420",243021.4045339962,714437.214217503,35.455258279123136,32.52384904311497,"POINT (35.455258279123136 32.52384904311497)","unknown"
201,"2021-04-28 02:21:32.587",245339.513073309,709907.3394962946,35.47980652374531,32.482950304959836,"POINT (35.47980652374531 32.482950304959836)","urban"
201,"2021-04-28 02:21:32.587",245339.513073309,709907.3394962946,35.47980652374531,32.482950304959836,"POINT (35.47980652374531 32.482950304959836)","urban"
19,"2021-04-28 02:21:34.205",243306.83842348112,717582.6959127978,35.45837611513551,32.55220650526596,"POINT (35.45837611513551 32.55220650526596)","rural"
425,"2021-04-28 02:21:35.630",236498.4971615074,715690.5424569377,35.38585416670817,32.535269969618945,"POINT (35.38585416670817 32.535269969618945)","rural"
407,"2021-04-28 02:21:35.276",241226.56467502803,715061.174864961,35.43616931449804,32.529512111505404,"POINT (35.43616931449804 32.529512111505404)","unknown"
310,"2021-04-28 02:21:36.688",237727.3820838608,714782.6553233345,35.39891787768092,32.52706373891435,"POINT (35.39891787768092 32.52706373891435)","rural"
161,"2021-04-28 02:21:37.017",240426.3256375653,718176.9549600761,35.4277209512336,32.55762328802306,"POINT (35.4277209512336 32.55762328802306)","water"
376,"2021-04-28 02:21:39.492",237348.82742657355,720000.7480751303,35.39498797051446,32.574122798497115,"POINT (35.39498797051446 32.574122798497115)","unknown"
201,"2021-04-28 02:21:40.587",245336.1117886801,709904.2478356555,35.479770253705084,32.48292250569202,"POINT (35.479770253705084 32.48292250569202)","urban"
201,"2021-04-28 02:21:40.587",245336.1117886801,709904.2478356555,35.479770253705084,32.48292250569202,"POINT (35.479770253705084 32.48292250569202)","urban"
378,"2021-04-28 02:21:43.849",240802.6639927675,713511.4858596703,35.43162206485365,32.51554636834814,"POINT (35.43162206485365 32.51554636834814)","urban"
144,"2021-04-28 02:21:44.127",238188.97830498943,715253.7079098884,35.40384045797251,32.53130366020632,"POINT (35.40384045797251 32.53130366020632)","rural"
430,"2021-04-28 02:21:45.419",243024.20294572285,714438.4630744198,35.45528809533264,32.52386024497971,"POINT (35.45528809533264 32.52386024497971)","unknown"
428,"2021-04-28 02:21:46.475",241229.49756318616,717424.9653398835,35.436255297668396,32.55082694325279,"POINT (35.436255297668396 32.55082694325279)","urban"
428,"2021-04-28 02:21:50.475",241214.91234390112,717431.1338009618,35.436100156032836,32.55088285196501,"POINT (35.436100156032836 32.55088285196501)","urban"
226,"2021-04-28 02:21:52.428",242774.1497603592,714646.1625653714,35.45263180114033,32.52573840570446,"POINT (35.45263180114033 32.52573840570446)","water"
310,"2021-04-28 02:21:52.687",237730.6311032024,714785.0448172779,35.3989525064421,32.52708523219023,"POINT (35.3989525064421 32.52708523219023)","rural"
144,"2021-04-28 02:21:52.126",238181.07858177117,715265.8176421877,35.403756611149966,32.53141299038523,"POINT (35.403756611149966 32.53141299038523)","rural"
241,"2021-04-28 02:21:55.426",242640.6759189046,713098.5118496652,35.451173001595215,32.51178561583005,"POINT (35.451173001595215 32.51178561583005)","rural"
405,"2021-04-28 02:21:56.410",242078.04107200995,720998.7235686635,35.44537562421757,32.583035271807326,"POINT (35.44537562421757 32.583035271807326)","urban"
405,"2021-04-28 02:21:56.410",242078.04107200995,720998.7235686635,35.44537562421757,32.583035271807326,"POINT (35.44537562421757 32.583035271807326)","urban"
19,"2021-04-28 02:21:58.204",243312.155050868,717575.8604726956,35.4584325468578,32.55214475425829,"POINT (35.4584325468578 32.55214475425829)","rural"
21,"2021-04-28 02:22:00.627",246138.5643093889,713404.0963517674,35.48840643535503,32.514462626962974,"POINT (35.48840643535503 32.514462626962974)","unknown"
425,"2021-04-28 02:22:03.628",236298.74310616188,715881.9636795915,35.3837312340482,32.53699911931614,"POINT (35.3837312340482 32.53699911931614)","rural"
232,"2021-04-28 02:22:06.254",243306.8714881789,717591.1413173223,35.458376681629176,32.55228265860604,"POINT (35.458376681629176 32.55228265860604)","rural"
144,"2021-04-28 02:22:08.125",238173.46816658915,715278.7588090677,35.4036758602022,32.53152981290762,"POINT (35.4036758602022 32.53152981290762)","rural"
201,"2021-04-28 02:22:12.585",245312.1125011932,709895.6532639731,35.47951469749642,32.48284556415837,"POINT (35.47951469749642 32.48284556415837)","urban"
201,"2021-04-28 02:22:12.585",245312.1125011932,709895.6532639731,35.47951469749642,32.48284556415837,"POINT (35.47951469749642 32.48284556415837)","urban"
430,"2021-04-28 02:22:13.417",243022.2410193472,714437.506599884,35.45526718958704,32.52385166184726,"POINT (35.45526718958704 32.52385166184726)","unknown"
325,"2021-04-28 02:22:14.332",238179.16970486025,715248.4662735731,35.403735946689,32.53125656040996,"POINT (35.403735946689 32.53125656040996)","rural"
378,"2021-04-28 02:22:15.847",240765.533392886,713567.0989196986,35.43122816017015,32.51604856042976,"POINT (35.43122816017015 32.51604856042976)","urban"
407,"2021-04-28 02:22:15.274",241248.53131956523,715059.3302274777,35.436403088886664,32.52949504684675,"POINT (35.436403088886664 32.52949504684675)","unknown"
423,"2021-04-28 02:22:18.685",240319.30282236615,717353.1947225699,35.4265631244522,32.55019726646296,"POINT (35.4265631244522 32.55019726646296)","rural"
241,"2021-04-28 02:22:19.425",242565.2740944953,713161.9400912487,35.45037212612508,32.512359137465644,"POINT (35.45037212612508 32.512359137465644)","rural"
425,"2021-04-28 02:22:19.627",236246.89331732952,715963.3119714537,35.383180740693014,32.53773344578728,"POINT (35.383180740693014 32.53773344578728)","rural"
201,"2021-04-28 02:22:20.584",245313.30830096808,709935.3696425395,35.47952850883627,32.48320367091896,"POINT (35.47952850883627 32.48320367091896)","urban"
201,"2021-04-28 02:22:20.584",245313.30830096808,709935.3696425395,35.47952850883627,32.48320367091896,"POINT (35.47952850883627 32.48320367091896)","urban"
405,"2021-04-28 02:22:20.409",242113.52132315608,720946.6848450132,35.445752249499535,32.582565303969126,"POINT (35.445752249499535 32.582565303969126)","rural"
430,"2021-04-28 02:22:21.417",243021.4071646649,714439.7221356988,35.45525836995728,32.523871657611124,"POINT (35.45525836995728 32.523871657611124)","unknown"
428,"2021-04-28 02:22:22.473",241213.66426608997,717426.3712515119,35.436086757790086,32.550839931425536,"POINT (35.436086757790086 32.550839931425536)","urban"
228,"2021-04-28 02:22:23.262",242537.39470225608,716704.0565099033,35.45016237183934,32.544299893799504,"POINT (35.45016237183934 32.544299893799504)","rural"
376,"2021-04-28 02:22:27.489",237353.97853695945,719993.8397349361,35.395042695395816,32.5740604212446,"POINT (35.395042695395816 32.5740604212446)","unknown"
430,"2021-04-28 02:22:29.416",243021.60626104168,714439.6047413785,35.455260486100315,32.52387059480985,"POINT (35.455260486100315 32.52387059480985)","unknown"
13,"2021-04-28 02:22:30.195",240796.243210242,713757.7340854959,35.43155931651832,32.51776698256286,"POINT (35.43155931651832 32.51776698256286)","urban"
228,"2021-04-28 02:22:31.262",242516.86288866168,716693.2462669936,35.44994352639928,32.54420284230774,"POINT (35.44994352639928 32.54420284230774)","rural"
407,"2021-04-28 02:22:31.273",241240.01241969733,715062.415612105,35.43631248359414,32.52952303580429,"POINT (35.43631248359414 32.52952303580429)","unknown"
428,"2021-04-28 02:22:34.472",241216.27550774327,717428.0892633222,35.4361145987141,32.550855371909414,"POINT (35.4361145987141 32.550855371909414)","urban"
232,"2021-04-28 02:22:38.252",243228.4376994009,717605.7401162458,35.457541977572625,32.55241598324477,"POINT (35.457541977572625 32.55241598324477)","rural"
428,"2021-04-28 02:22:42.472",241217.98184852075,717427.5249742243,35.43613275255325,32.55085025010116,"POINT (35.43613275255325 32.55085025010116)","urban"
425,"2021-04-28 02:22:47.625",236112.797965289,716140.0663098042,35.38175640207124,32.539329310822055,"POINT (35.38175640207124 32.539329310822055)","rural"
406,"2021-04-28 02:22:47.026",242134.37724367596,720903.0192709354,35.445973318485805,32.58217113670882,"POINT (35.445973318485805 32.58217113670882)","rural"
163,"2021-04-28 02:22:49.634",239735.41125789992,711494.9924374698,35.420220330533006,32.49738302797617,"POINT (35.420220330533006 32.49738302797617)","unknown"
238,"2021-04-28 02:22:50.675",240646.4127835316,713771.7999038523,35.42996501658915,32.51789668737986,"POINT (35.42996501658915 32.51789668737986)","urban"
239,"2021-04-28 02:22:50.191",242371.6559633448,714768.5383797686,35.44835074586231,32.52685028195915,"POINT (35.44835074586231 32.52685028195915)","unknown"
423,"2021-04-28 02:22:50.683",240325.07016812853,717354.0385959568,35.42662454604177,32.5502047673645,"POINT (35.42662454604177 32.5502047673645)","rural"
225,"2021-04-28 02:22:53.438",239180.57415710008,717699.8008909085,35.41444676540162,32.55334353659544,"POINT (35.41444676540162 32.55334353659544)","rural"
428,"2021-04-28 02:22:54.471",241217.98478242903,717428.7211558467,35.436132811503164,32.55086103629384,"POINT (35.436132811503164 32.55086103629384)","urban"
161,"2021-04-28 02:22:57.011",240418.8222827859,718175.9929463139,35.427641037683465,32.55761475521313,"POINT (35.427641037683465 32.55761475521313)","water"
430,"2021-04-28 02:22:57.414",243021.3339171304,714440.3116317497,35.45525760511587,32.523876974805425,"POINT (35.45525760511587 32.523876974805425)","unknown"
167,"2021-04-28 02:22:58.983",243347.12149464947,713298.3018384556,35.458696127626986,32.51357220611856,"POINT (35.458696127626986 32.51357220611856)","rural"
